Block,Box,MenEx,DGRP,Weight,No. Flies,MenRep1,MenRep2,MenRep3,Average
49,9,76,705,3.09,4,18.442,19.959,,19.2005
49,9,76,705,3.18,4,15.295,16.549,,15.922
49,9,76,705,3.35,4,13.62,14.552,,14.086
49,9,76,705,3.4,4,14.643,14.661,,14.652
49,9,86,705,3.34,4,14.635,14.68,,14.6575
49,9,86,705,3.36,4,14.191,13.83,,14.0105
49,9,86,705,3.37,4,14.094,14.827,,14.4605
49,9,86,705,3.6,4,13.579,14.253,,13.916
49,9,76,707,3.23,4,15.192,16.784,,15.988
49,9,76,707,3.38,4,13.337,15.729,,14.533
49,9,76,707,3.45,4,18.237,17.171,,17.704
49,9,76,707,3.47,4,14.588,15.104,,14.846
49,9,86,707,3.44,4,13.123,14.749,,13.936
49,9,76,774,3.24,4,7.882,9.827,,8.8545
49,9,76,774,3.24,4,9.484,9.593,,9.5385
49,9,76,774,3.3,4,9.558,10.25,,9.904
49,9,86,774,3.39,4,5.752,6.224,,5.988
49,9,86,774,3.39,4,7.263,7.731,,7.497
49,9,86,774,3.5,4,6.006,6.705,,6.3555
49,9,76,799,3.31,4,13.465,14.694,,14.0795
49,9,76,799,3.45,4,14.235,16.428,,15.3315
49,9,76,799,3.46,4,14.761,16.08,,15.4205
49,9,86,799,3.25,4,11.21,12.397,,11.8035
49,9,86,799,3.37,4,11.24,NA,,11.24
49,9,3,820,3.26,4,11.278,12.033,,11.6555
49,9,76,820,3.15,4,10.247,10.964,,10.6055
49,9,76,820,3.19,4,9.445,9.633,,9.539
49,9,76,820,3.42,4,10.239,10.427,,10.333
49,9,76,820,3.47,4,11.496,12.268,,11.882
49,9,86,820,3.22,4,7.983,8.261,,8.122
49,9,86,820,3.47,4,7.496,7.906,,7.701
49,9,76,852,3.3,4,13.16,14.689,,13.9245
50,10,86,517,3.6,4,8.402,8.341,,8.3715
50,10,86,517,3.67,4,8.691,7.486,,8.0885
50,10,86,517,3.72,4,9.057,8.521,,8.789
50,10,3,639,3.27,4,16.106,15.881,,15.9935
50,10,3,639,3.74,4,16.771,15.17,,15.9705
50,10,86,639,3.4,4,15.51,13.437,,14.4735
50,10,3,705,2.33,3,15.485,16.752,,16.1185
50,10,3,705,3.13,4,14.87,13.435,,14.1525
50,10,3,705,3.36,4,18.226,16.905,,17.5655
50,10,76,705,3.29,4,17.906,17.761,,17.8335
50,10,86,705,3.31,4,14.731,15.977,,15.354
50,10,86,705,3.38,4,14.4,14.883,,14.6415
50,10,86,705,3.42,4,16.23,13.892,,15.061
50,10,86,705,3.46,4,14.457,14.504,,14.4805
50,10,86,705,3.48,4,14.552,14.374,,14.463
50,10,3,707,2.68,3,19.789,18.12,,18.9545
50,10,76,707,3.26,4,14.633,14.431,,14.532
50,10,76,707,3.46,4,15.321,13.075,,14.198
50,10,86,707,3.36,4,15.429,14.847,,15.138
50,10,86,707,3.37,4,13.176,12.108,,12.642
50,10,86,707,3.4,4,15.478,14.452,,14.965
50,10,86,707,3.4,4,12.785,12.422,,12.6035
50,10,86,707,3.53,4,15.888,14.85,,15.369
50,10,86,707,3.56,4,16.548,16.614,,16.581
50,10,3,712,2.33,3,20.827,20.534,,20.6805
50,10,3,712,3.09,4,19.683,18.771,,19.227
50,10,3,712,3.37,4,20.452,19.727,,20.0895
50,10,3,712,3.55,4,17.467,17.05,,17.2585
50,10,3,712,1.54,2,17.516,17.517,,17.5165
50,10,3,714,3.33,4,13.158,14.874,,14.016
50,10,3,714,3.3,4,16.797,14.986,,15.8915
50,10,3,714,3.35,4,13.448,14.694,,14.071
50,10,3,730,1.59,2,16.485,16.031,,16.258
50,10,3,730,2.64,3,17.382,16.152,,16.767
50,10,3,765,2.67,3,11.173,11.691,,11.432
50,10,3,765,3.19,4,11.414,12.381,,11.8975
50,10,3,765,3.43,4,10.392,8.197,,9.2945
50,10,3,765,3.43,4,14.787,14.946,,14.8665
50,10,3,765,3.51,4,13.462,14.055,,13.7585
50,10,3,765,3.73,4,18.657,18.185,,18.421
50,10,3,765,3.75,4,18.018,18.449,,18.2335
50,10,3,774,3.14,4,11.816,10.816,,11.316
50,10,76,852,3.19,4,NA,10.902,,10.902
